Start,End,Open,High,Low,Close,Volume,Market Cap
2024-08-01,2024-09-01,0.04447823884102675,0.05198474713887015,0.027207086044762754,0.037510078868915095,5023065.821199761,37471830.661772296
2024-07-01,2024-08-01,0.056610391410756467,0.05682063388867232,0.04109084507385117,0.044284836156246093,3946110.5390469385,49690711.981424466
2024-06-01,2024-07-01,0.09536075852905361,0.09724106791472747,0.0484367304016316,0.05676269706562691,3610982.4042935823,69106015.15027538
2024-05-01,2024-06-01,0.08729833529986439,0.1055078797149788,0.0774239536381872,0.09563543476830752,4742271.780161148,89488769.95426829
2024-04-01,2024-05-01,0.14160470180778137,0.19404468548773338,0.08383334032433343,0.08730229494854015,20180983.415414322,127701890.20634662
2024-03-01,2024-04-01,0.08647068676807514,0.1861499681548783,0.0864678038040811,0.1415683995823687,20029579.260311976,134591698.81502673
2024-02-01,2024-03-01,0.0752261306247663,0.09500993692086206,0.06660827853556803,0.08643307403727717,8393429.990243902,78247658.63019747
2024-01-01,2024-02-01,0.07760704581608173,0.09359788466604932,0.06223740342556563,0.074992597126526,9806683.950239547,78190006.675196
2023-12-01,2024-01-01,0.11329589458033151,0.12478102366355297,0.07675004543204228,0.07739912824986371,9244586.742368618,97582942.40730186
2023-11-01,2023-12-01,0.06463546307210502,0.13253802952071633,0.06364272265610378,0.11265724282883878,9189376.022820918,85940543.6513682
2023-10-01,2023-11-01,0.0509821986792139,0.07842669598491117,0.05054638095121222,0.06477543675124241,3866065.4098634073,56045387.682633966
2023-09-01,2023-10-01,0.06179478749823205,0.06270663829354928,0.046120532497429416,0.050961114172797306,2415818.017343003,50038982.995408215
2023-08-01,2023-09-01,0.05521545122308933,0.06964628185072061,0.03981226407431566,0.061725543736989415,3768876.0410020617,49728907.20624878
2023-07-01,2023-08-01,0.058111682270625284,0.07058902782335376,0.05310579618915897,0.055243410313692905,8664438.610764436,51984945.28569588
2023-06-01,2023-07-01,0.08452966346354723,0.11332361278810353,0.04781177177887653,0.05813068796152417,11107211.830662651,56157999.068881944
2023-05-01,2023-06-01,0.13036926601579354,0.13155643886593746,0.06978118838432551,0.08432666249364916,5019274.421183568,80447743.32789484
2023-04-01,2023-05-01,0.15529418496775835,0.17741275992084635,0.1262768764735913,0.13076146749932333,6111058.364970785,76823892.85422297
2023-03-01,2023-04-01,0.18892561719475562,0.20651975991046592,0.1213403488012564,0.15429564123675446,8196113.915405269,72737926.85966213
2023-02-01,2023-03-01,0.1940124078748482,0.3646746391522018,0.17355847152077156,0.1880304393789908,23849985.87259435,118467423.52255668
2023-01-01,2023-02-01,0.14299075809339742,0.2356381195579368,0.14049358505181916,0.1940124078748482,5806744.302832275,86290494.47013934
2022-12-01,2023-01-01,0.14908563071977327,0.1891499559895413,0.13407598624185832,0.14326183483407526,4879648.190191648,70325938.78537463
2022-11-01,2022-12-01,0.2281210678773721,0.25167696055125033,0.11596939111683734,0.14908563071977327,7094525.630874502,74902698.5297464
2022-10-01,2022-11-01,0.20384460937639678,0.23895082097825754,0.19097919565072535,0.22823494860882165,8586855.066072501,101495770.1981213
2022-09-01,2022-10-01,0.26530950970795747,0.3068298062531733,0.18521540154188332,0.2040015029025054,10007577.64943136,114016131.2564873
2022-08-01,2022-09-01,0.3719038825674344,0.4376686946301903,0.23130567367407975,0.2650035415073059,16979492.93023355,156808745.06502512
2022-07-01,2022-08-01,0.3123473945501315,0.4908663192591606,0.2689388800875771,0.3710986336646996,19845325.991572518,166610976.22440684
2022-06-01,2022-07-01,0.5153973771737537,0.5271932640131314,0.161797751338175,0.3090746017150763,41097134.32833523,152973422.1991926
2022-05-01,2022-06-01,1.304330324242845,1.8671846733317508,0.45728499456100985,0.5193717133601656,60827696.15213284,298945708.2576189
2022-04-01,2022-05-01,2.3047414515090723,2.903777364593165,1.3085217305687464,1.311019290867475,79969917.9748892,40486096.05539441
2022-03-01,2022-04-01,1.194850051030336,2.907527253743605,0.9084284509574504,2.306353747023704,51553369.75841626,34017868.567550436
2022-02-01,2022-03-01,4.734602118990396,5.718518268190736,0.8223712598500168,1.201564325430909,112637847.19325472,63064257.89553146
2022-01-10,2022-02-01,4.521544105658642,7.0597780698804495,1.5146830292763491,4.731864910306411,161139913.29020387,95181500.44054745
