Start,End,Open,High,Low,Close,Volume,Market Cap
2024-08-01,2024-09-01,0.005795374248550911,0.0058034283224077075,0.001433073811628337,0.00420998539343419,469336.843373691,93039741.34684865
2024-07-01,2024-08-01,0.003793494659512149,0.007363358397823873,0.0032452587113123315,0.0035411599559943157,639357.2331686132,117694549.2797274
2024-06-01,2024-07-01,0.006527866107832618,0.0077502901891740575,0.0024842923337019835,0.005491500813924647,692430.7385624365,144455013.0030347
2024-05-01,2024-06-01,0.0056185403665772946,0.007302607162107692,0.0032206065548028187,0.006485635808869437,705255.8602336779,142884319.3219945
2024-04-01,2024-05-01,0.0054796593234627405,0.007164286864555783,0.002164696014161739,0.005604327816930245,711757.4069847711,148351774.73484853
2024-03-01,2024-04-01,0.006062614731030818,0.009345521299368022,0.0022842411984710115,0.005461954556780903,453720.31618636264,178050474.82752952
2024-02-01,2024-03-01,0.004053729654924005,0.006303432490150387,0.002194134619777529,0.006075271818013408,281879.3887347805,110672031.42872506
2024-01-01,2024-02-01,0.00517577738921323,0.005992870556206337,0.0022769569964957636,0.003890000618878106,518082.77121155494,121416279.51507236
2023-12-01,2024-01-01,0.005013948723416898,0.005850978958872485,0.004476194561027302,0.005179307889436131,525410.6379264651,136624818.4217085
2023-11-01,2023-12-01,0.004979815316026028,0.006547930410664223,0.0030646631992783903,0.005165849781357048,513542.9108485902,133726966.91625506
2023-10-01,2023-11-01,0.00347810302052311,0.005739744819978927,0.002703438459633779,0.005051091768207753,1281790.3596439157,97327081.76627292
2023-09-01,2023-10-01,0.0025777115970598567,0.0038840502187967294,0.0023760788875155834,0.0034883569812740995,1384063.17361855,80173704.94162838
2023-08-01,2023-09-01,0.0031863799296317037,0.0036195771846758143,0.00158955673848132,0.002577174899184966,180183.07657352905,79990327.894646
2023-07-01,2023-08-01,0.003989399390776739,0.004484312623044194,0.0030459858569842103,0.003229372013117269,172776.2884253918,98660539.96159895
2023-06-01,2023-07-01,0.004370317608952888,0.004548738804231549,0.003370481546570585,0.003961254538708149,200546.88989584,105459280.25911114
2023-05-01,2023-06-01,0.0059719371275201855,0.00671599936146778,0.0034042003260624006,0.004415007895916244,2910145.733011672,128521733.0983519
2023-04-01,2023-05-01,0.008152961944713759,0.008493308952051807,0.00508631384944407,0.006017054246591394,3105515.815663094,182863368.7689853
2023-03-01,2023-04-01,0.0025663140282771676,0.008412545749473175,0.0024223517095427497,0.008156624232250014,1911581.0150418764,110454449.7756918
2023-02-01,2023-03-01,0.0024426034347844196,0.002916738745458135,0.0012599840212171533,0.0025638741731639604,1475109.5219476405,67398946.75756699
2023-01-01,2023-02-01,0.001890729093470061,0.0025404446663665372,0.0018146360659681304,0.002418627016021003,915678.8962761034,58134462.155852765
2022-12-01,2023-01-01,0.0023396527192080414,0.0023525106329466425,0.0018015690962628302,0.0018960814143159214,747507.5280697438,56108518.08466001
2022-11-01,2022-12-01,0.0029421760313690817,0.00310700360914059,0.0018886157077642064,0.002316758243458356,696757.3337908282,62967183.25974661
2022-10-01,2022-11-01,0.002490580485325014,0.0030675700216651284,0.001970695716385748,0.002802835709978542,603029.248183328,67128503.19596127
2022-09-01,2022-10-01,0.0031529593777483403,0.0036171016712772384,0.0020892676815139517,0.0024856867336637153,495390.3922155813,76153978.09430006
2022-08-01,2022-09-01,0.0037837951974446196,0.004719777149161669,0.002732500028131993,0.003155153495035945,1316886.551703999,100285940.08061272
2022-07-01,2022-08-01,0.002792755045775818,0.004168573832515524,0.0022820025995062693,0.003953872402530404,2115557.7724866522,89447079.25110993
2022-06-01,2022-07-01,0.0045104748350039536,0.006135564688450866,0.0022099769570039663,0.0027216335256652897,1198660.4825994929,98799178.70527789
2022-05-01,2022-06-01,0.0058835404207869535,0.006262650285706456,0.0035891789112637938,0.004523437717156089,1212488.7712518522,128685829.91973504
2022-04-01,2022-05-01,0.0063600216527965985,0.007222353210785148,0.00530702573759419,0.005996937533074119,793127.246734376,163254486.61268806
2022-03-01,2022-04-01,0.006691988381748764,0.007405565413755106,0.004792999808011991,0.006336105241939626,815452.419176498,157883168.92723963
2022-02-01,2022-03-01,0.006616855991172787,0.007653025412322047,0.004807818923300945,0.006462478555431642,1094214.0934152566,164506605.20287424
2022-01-01,2022-02-01,0.009593431737827908,0.010059782338736094,0.004666351539946852,0.006575959099557461,1262149.0386035347,200091405.21116146
2021-12-01,2022-01-01,0.009199905251040853,0.011502753833608603,0.008002822203319696,0.00952180959233333,1995632.6948403835,192113325.0530746
2021-11-01,2021-12-01,0.0030478528681526303,0.009371054151296092,0.0026952957936784375,0.0091876802890568,522434.0328307113,85680948.41749606
2021-10-01,2021-11-01,0.002154979000661337,0.006150813964696236,0.002102387068486196,0.003018248548166113,69256.3746255749,85680948.41749609
2021-09-01,2021-10-01,0.003847549905961971,0.005124256398748783,0.001757252563725058,0.0022738981944211366,90595.53269416392,85680948.41749616
2021-08-01,2021-09-01,0.0025319439658255225,0.004270374352320349,0.0013662950320078194,0.0038331031534905614,39861.441470675054,85680948.41749616
2021-07-01,2021-08-01,0.003918676731494883,0.0040547240848186365,0.0011894382741918104,0.002526614917765831,14662.900105762921,85680948.41749616
2021-06-01,2021-07-01,0.0042184461713121735,0.004402121514940973,0.000156060965361805,0.0035106425568851925,276502.5965447522,90415594.81998035
2021-05-01,2021-06-01,0.006841704301462629,0.009497273027259613,0.0026592807843554746,0.004174026598092829,1424473.857707183,166098923.47468466
2021-04-01,2021-05-01,0.008371185507498732,0.009907050141482882,0.003896958249110279,0.006723981578942222,597358.3439324113,122060103.4632123
2021-03-01,2021-04-01,0.001771131441237643,0.008277953040806313,0.0017020895765669309,0.008229028637658783,287565.0789297305,72281009.81830949
2021-02-01,2021-03-01,0.0016550941082056952,0.004657526701411324,0.001097757098153439,0.0036006364869235,154032.742168957,25059754.543747116
2021-01-01,2021-02-01,0.0010674562141375352,0.1139703888830409,0.000346173622886355,0.004238148068547419,18652.90419985528,0
2020-12-01,2021-01-01,0.0011711638342621678,0.06950826092118143,0.0005258963842838373,0.0018786524436370097,2668.9865803342495,0
2020-11-01,2020-12-01,0.001096274446976792,0.007815671605864646,0.00083013477697907,0.0011535943710572437,2075.356220196542,0
2020-10-01,2020-11-01,0.0010880165426704,0.003662198906442048,0.0004807300456968427,0.0011210961363635685,1959.58637813826,0
2020-09-01,2020-10-01,0.00233182190646096,0.006196874252210399,0.0008528523122440462,0.0009653390462011635,5608.296540768392,0
2020-08-01,2020-09-01,0.004720299588445991,0.00831498250636745,0.0019071230570522973,0.005466645169184356,10899.42644371184,0
2020-07-01,2020-08-01,0.0049892134349961694,0.021224053396689573,0.002000645257039602,0.006485668865394137,9731.72961258328,0
2020-06-01,2020-07-01,0.007338002356918349,0.014943564308480229,0.003333070900036092,0.005138981311243032,10474.185848785806,0
2020-05-01,2020-06-01,0.014904209731888197,0.026676017191612597,0.003954730172832702,0.010957955057571354,13369.516919896716,0
2020-04-01,2020-05-01,0.011978729705294145,0.021705085183416583,0.008229967986414283,0.018639458209199534,19534.27717487892,0
2020-03-01,2020-04-01,0.022071092988508005,0.028308336698849,0.0056925717527460855,0.013119225556468547,11602.564105698408,0
